stockCode,tickerSymbol,companyName,companyNameEng,market,sector
KR7121060008,121060,유니포인트,UNIPOINT Corp.,KONEX,null
KR7121440002,121440,골프존뉴딘홀딩스,"GOLFZON NEWDIN HOLDINGS Co., Ltd.",KOSDAQ,유통
KR7121600001,121600,나노신소재,"Advanced Nano Products Co.,Ltd",KOSDAQ,화학
KR7121800007,121800,비덴트,"Vidente Co., Ltd.",KOSDAQ,통신장비
KR7121850002,121850,코이즈,"KOYJ.CO.,LTD",KOSDAQ,IT부품
KR7121890008,121890,에스디시스템,"SD system Co., Ltd",KOSDAQ,정보기기
KR7122310006,122310,제노레이,"GENORAY Co., Ltd.",KOSDAQ,의료·정밀기기
KR7122350002,122350,삼기,SAMKEE CORP.,KOSDAQ,운송장비·부품
KR7122450000,122450,케이엑스이노베이션,KX Innovation,KOSDAQ,방송서비스
KR7122640006,122640,예스티,"YEST Co.,Ltd.",KOSDAQ,반도체
KR7122690001,122690,서진오토모티브,"Seojin Automotive Co.,Ltd.",KOSDAQ,운송장비·부품
KR7122830003,122830,원포유,ONE4U,KONEX,null
KR7122870009,122870,와이지엔터테인먼트,YG Entertainment Inc.,KOSDAQ,오락·문화
KR7122900004,122900,아이마켓코리아보통주,iMarketKorea Inc.,KOSPI,유통업
KR7122990005,122990,와이솔,"WiSoL CO., LTD.",KOSDAQ,반도체
KR7123010001,123010,아이윈플러스,iWIN PLUS,KOSDAQ,반도체
KR7123040008,123040,엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",KOSDAQ,운송장비·부품
KR7123330003,123330,제닉,"Genic Co., Ltd",KOSDAQ,화학
KR7123410003,123410,코리아에프티,KOREA FUEL-TECH CORPORATION,KOSDAQ,운송장비·부품
KR7123420002,123420,위메이드플레이,Wemade Play,KOSDAQ,디지털컨텐츠
KR7123570004,123570,이엠넷,EMNET INC.,KOSDAQ,기타서비스
KR7123690000,123690,한국화장품보통주,HANKOOKCOSMETICS,KOSPI,유통업
KR7123700007,123700,SJM보통주,"SJM CO.,LTD",KOSPI,운수장비
KR7123750002,123750,알톤스포츠,"Alton Sports Co., Ltd.",KOSDAQ,운송장비·부품
KR7123840001,123840,뉴온,NUON,KOSDAQ,기계·장비
KR7123860009,123860,아나패스,"Anapass, Inc.",KOSDAQ,반도체
KR7123890006,123890,한국자산신탁보통주,KAIT,KOSPI,기타금융
KR7124500000,124500,아이티센,"ITCEN CO., LTD.",KOSDAQ,컴퓨터서비스
KR7124560004,124560,태웅로직스,"Taewoong Logistics Co., Ltd.",KOSDAQ,운송
KR7125210005,125210,아모그린텍,"AMOGREENTECH Co., Ltd.",KOSDAQ,IT부품
KR7126340009,126340,비나텍,"VINA TECH CO.,LTD.",KOSDAQ,IT부품
KR7126560002,126560,현대퓨처넷보통주,Hyundai Futurenet,KOSPI,통신업
KR7126600006,126600,비지에프에코머티리얼즈,BGFecomaterials,KOSDAQ,화학
KR7126640002,126640,화신정공,"HWASHIN PRECISION CO., LTD.",KOSDAQ,운송장비·부품
KR7126700004,126700,하이비젼시스템,HyVISION SYSTEM.INC,KOSDAQ,의료·정밀기기
KR7126720002,126720,수산인더스트리보통주,Soosan Industries,KOSPI,건설업
KR7126880004,126880,제이엔케이히터,"JNK HEATERS Co., Ltd",KOSDAQ,기계·장비
KR7127120004,127120,디엔에이링크,"DNA Link, Inc",KOSDAQ,기타서비스
KR7127710002,127710,아시아경제,"The Asia Business Daily Co., Ltd.",KOSDAQ,디지털컨텐츠
KR7127980001,127980,화인써키트,"Finecircuit CO.,LTD.",KOSDAQ,반도체
KR7128540002,128540,에코캡,"ECOCAB CO., LTD.",KOSDAQ,운송장비·부품
KR7128660008,128660,피제이메탈,"PJ METAL CO., LTD.",KOSDAQ,금속
KR7128820008,128820,대성산업보통주,DAESUNG INDUSTRIAL,KOSPI,유통업
KR7128940004,128940,한미약품보통주,HanmiPharm,KOSPI,의약품
KR7129260006,129260,인터지스보통주,INTERGIS,KOSPI,운수창고업
KR7129890000,129890,앱코,"ABKO CO., LTD.",KOSDAQ,정보기기
KR7129920005,129920,대성하이텍,"Daesung Hi-Tech Co., Ltd.",KOSDAQ,기계·장비
KR7130500002,130500,지에이치신소재,GH Advanced Materials Inc.,KOSDAQ,섬유·의류
KR7130580004,130580,나이스디앤비,"NICE D&B CO., LTD.",KOSDAQ,기타서비스
KR7130660004,130660,한전산업개발보통주,Korea Electric Power Industrial Development,KOSPI,서비스업
KR7130740004,130740,티피씨,"TPC Co., Ltd.",KOSDAQ,운송장비·부품
KR7131030009,131030,옵투스제약,OPTUS Pharmaceutical,KOSDAQ,제약
KR7131090003,131090,시큐브,"SECUVE Co., Ltd.",KOSDAQ,소프트웨어
KR7131100000,131100,티엔엔터테인먼트,TN entertainment,KOSDAQ,방송서비스
KR7131180002,131180,딜리,"DILLI ILLUSTRATE INC.,",KOSDAQ,정보기기
KR7131220006,131220,대한과학,"DAIHAN SCIENTIFIC CO., Ltd",KOSDAQ,유통
KR7131290009,131290,티에스이,"TSE CO.,Ltd",KOSDAQ GLOBAL,반도체
KR7131370009,131370,알서포트,"RSUPPORT Co., Ltd.",KOSDAQ,디지털컨텐츠
KR7131400004,131400,이브이첨단소재,EV ADVANCED MATERIAL,KOSDAQ,IT부품
KR7131760001,131760,파인텍,"FINETEK CO., LTD.",KOSDAQ,IT부품
KR7131970006,131970,두산테스나,DOOSAN TESNA,KOSDAQ,반도체
KR7133750000,133750,메가엠디,"MegaMD Co., Ltd.",KOSDAQ,기타서비스
KR7133820001,133820,화인베스틸보통주,FINEBESTEEL,KOSPI,철강금속
KR7134060003,134060,이퓨쳐,"e-future.Co.,Ltd.",KOSDAQ,출판·매체복제
KR7134380005,134380,미원화학보통주,Miwon Chemicals,KOSPI,화학
KR7134580000,134580,탑코미디어,Topco Media,KOSDAQ,통신장비
KR7134790005,134790,시디즈보통주,"Sidiz,Inc",KOSPI,기타제조업
KR7136410008,136410,아셈스,ASSEMS INC.,KOSDAQ,화학
KR7136480001,136480,하림,"HARIM Co., Ltd.",KOSDAQ,음식료·담배
KR7136490000,136490,선진보통주,"SUNJIN Co., Ltd",KOSPI,음식료품
KR7136510005,136510,스마트솔루션즈,Smart Solutions,KOSDAQ,기계·장비
KR7136540002,136540,윈스,"Wins co., Ltd.",KOSDAQ,소프트웨어
KR7136660008,136660,큐엠씨,QMC,KONEX,null
KR7137080008,137080,나래나노텍,NARAE NANOTECH CORPORATION,KOSDAQ,기계·장비
KR7137310009,137310,에스디바이오센서보통주,SD Biosensor,KOSPI,의료정밀
KR7137400008,137400,피엔티,"People & Technology, Inc.",KOSDAQ GLOBAL,기계·장비
KR7137940003,137940,넥스트아이,"NextEye Co., Ltd.",KOSDAQ,의료·정밀기기
KR7137950002,137950,제이씨케미칼,"JC Chemical Corporation, LTD.",KOSDAQ,화학
KR7138040001,138040,메리츠금융지주회사보통주,Meritz Financial Group,KOSPI,기타금융
KR7138070008,138070,신진에스엠,"SINJIN SM CO., LTD.",KOSDAQ,금속
KR7138080007,138080,오이솔루션,"OE Solutions Co., Ltd.",KOSDAQ,통신장비
KR7138360003,138360,협진,Hyupjin,KOSDAQ,기계·장비
KR7138490008,138490,코오롱플라스틱보통주,"KOLON PLASTICS, INC.",KOSPI,화학
KR7138580006,138580,비즈니스온커뮤니케이션,"BusinessOn Communication Co., Ltd",KOSDAQ,소프트웨어
KR7138610001,138610,나이벡,"NIBEC CO., LTD.",KOSDAQ,제약
KR7138930003,138930,BNK금융지주보통주,BNK Financial Group Inc.,KOSPI,기타금융
KR7139050009,139050,비에프랩스,BFLABS,KOSDAQ,컴퓨터서비스
KR7139130009,139130,DGB금융지주보통주,DGB Financial Group,KOSPI,기타금융
KR7139480008,139480,이마트보통주,"E-MART Co., Ltd.",KOSPI,유통업
KR7139670004,139670,키네마스터,KineMaster Corporation,KOSDAQ,소프트웨어
KR7139990006,139990,아주스틸보통주,AJUSTEEL,KOSPI,철강금속
KR7140070004,140070,서플러스글로벌,"SurplusGLOBAL,Inc.",KOSDAQ,유통
KR7140410002,140410,메지온,"Mezzion Pharma Co., Ltd.",KOSDAQ,기타서비스
KR7140520008,140520,대창스틸,"DaeChang Steel CO., LTD.",KOSDAQ,금속
KR7140610007,140610,엔솔바이오사이언스,Ensol Biosciences,KONEX,null
KR7140660002,140660,위월드 주식회사,"WIWORLD Co.,Ltd",KONEX,null
KR7140670001,140670,알에스오토메이션,"RS Automation Co., Ltd.",KOSDAQ,IT부품
KR7140860008,140860,파크시스템스,Park Systems Corp.,KOSDAQ,의료·정밀기기
KR7140910001,140910,에이자기관리부동산투자회사보통주,A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.,KOSPI,서비스업
KR7141000000,141000,비아트론,"Viatron Technologies, Inc.",KOSDAQ,반도체
KR7141080002,141080,레고켐바이오사이언스,LegoChem Biosciences Inc.,KOSDAQ GLOBAL,기타서비스
KR7142210004,142210,유니트론텍,"Unitrontech Co.,Ltd.",KOSDAQ,유통
KR7142280007,142280,녹십자엠에스,Green Cross Medical Science Corporation,KOSDAQ,제약
KR7142760008,142760,비엘,BL Corporation,KOSDAQ,기타서비스
KR7143160000,143160,아이디스,"Intelligent Digital Integrated Security Co., Ltd",KOSDAQ,통신장비
KR7143210003,143210,핸즈코퍼레이션보통주,HANDS CORPORATION,KOSPI,운수장비
KR7143240000,143240,사람인,Saramin,KOSDAQ,인터넷
KR7143540003,143540,영우디에스피,"YoungWoo DSP Co.,Ltd.",KOSDAQ,반도체
KR7144510005,144510,지씨셀,GC CELL,KOSDAQ,기타서비스
KR7144960002,144960,뉴파워프라즈마,"New Power Plasma Co.,Ltd",KOSDAQ,기계·장비
KR7145020004,145020,휴젤,"Hugel, Inc.",KOSDAQ GLOBAL,제약
KR7145210001,145210,다이나믹디자인보통주,Dynamic Design,KOSPI,기계
KR7145270005,145270,케이탑리츠보통주,KTOPREITs,KOSPI,서비스업
KR7145720009,145720,덴티움보통주,DENTIUM,KOSPI,의료정밀
KR7145990008,145990,삼양사보통주,Samyang Corporation,KOSPI,음식료품
KR7145991006,145995,삼양사1우선주,Samyang Corporation(1P),KOSPI,음식료품
KR7146060009,146060,율촌,"YulChon co., Ltd",KOSDAQ,금속
KR7146320007,146320,비씨엔씨,"BCnC Co., Ltd.",KOSDAQ,반도체
KR7147760003,147760,피엠티,Protec Mems Technology,KOSDAQ,의료·정밀기기
KR7147830004,147830,제룡산업,"CHERYONG INDUSTRIAL CO.,LTD.",KOSDAQ,금속
KR7148140007,148140,비디아이,"BDI Co., LTD.",KOSDAQ,기계·장비
KR7148150006,148150,세경하이테크,"Se Gyung Hi Tech Co., Ltd.",KOSDAQ,일반전기전자
KR7148250004,148250,알엔투테크놀로지,"RN2 Technologies Co., Ltd.",KOSDAQ,정보기기
KR7148780000,148780,비플라이소프트,"BFLYSOFT CO., LTD.",KOSDAQ,소프트웨어
KR7148930001,148930,에이치와이티씨,"HYTC CO., LTD",KOSDAQ,IT부품
KR7149010001,149010,아이케이세미콘,"IK Semicon Co., Ltd",KONEX,null
KR7149300006,149300,아퓨어스,APURES,KONEX,null
KR7149950008,149950,아바텍,"AVATEC CO., LTD.",KOSDAQ,IT부품
KR7149980005,149980,하이로닉,"Hironic Co.,Ltd",KOSDAQ,의료·정밀기기
KR7150840007,150840,인트로메딕,"IntroMedic Co., Ltd.",KOSDAQ,의료·정밀기기
KR7150900009,150900,파수,"FASOO Co.,Ltd.",KOSDAQ,소프트웨어
KR7151860004,151860,케이지이티에스,"KG Eco Technology Services Co., Ltd.",KOSDAQ,화학
KR7151910007,151910,에스비더블유생명과학,SBW Life Sciences,KOSDAQ,IT부품
KR7152550000,152550,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),KIM ANKOR Oilfield Overseas Resources Development Fund[1],KOSPI,기타금융
KR7153460001,153460,네이블커뮤니케이션즈,"Nable Communications, Inc.",KOSDAQ,소프트웨어
KR7153490008,153490,우리이앤엘,"WOOREE E&L CO.,Ltd.",KOSDAQ,반도체
KR7153710009,153710,옵티팜,"Optipharm. CO., LTD",KOSDAQ,제약
KR7154030001,154030,농업회사법인 아시아종묘,"ASIA SEED Co.,Ltd.",KOSDAQ,"""농업, 임업 및 어업"""
KR7154040000,154040,다산솔루에타,Dasan Solueta,KOSDAQ,IT부품
KR7155650005,155650,와이엠씨,"YMC Co., Ltd.",KOSDAQ,IT부품
KR7155660004,155660,DSR보통주,DSR CORP,KOSPI,철강금속
KR7156100000,156100,엘앤케이바이오메드,"L&K BIOMED CO., LTD.",KOSDAQ,의료·정밀기기
KR7158430009,158430,아톤,ATON Inc.,KOSDAQ,소프트웨어
KR7159010008,159010,아스플로,"ASFLOW CO.,LTD.",KOSDAQ,기계·장비
KR7159580000,159580,제로투세븐,Zero to Seven Inc,KOSDAQ,유통
KR7159910009,159910,스킨앤스킨,"Skin n Skin Co., Ltd.",KOSDAQ,반도체
KR7160550000,160550,넥스트엔터테인먼트월드,"Next Entertainment World Co., Ltd.",KOSDAQ,오락·문화
KR7160600003,160600,이큐셀,"EQUIPMENTS CELL CO.,LTD",KOSDAQ,기계·장비
KR7160980009,160980,싸이맥스,CYMECHS Inc.,KOSDAQ,반도체
KR7161000005,161000,애경케미칼보통주,AEKYUNG CHEMICAL,KOSPI,화학
KR7161390000,161390,한국타이어앤테크놀로지보통주,HANKOOK TIRE & TECHNOLOGY,KOSPI,화학
KR7161570007,161570,더 미동,"THE MIDONG Co,. Ltd",KOSDAQ,정보기기
KR7161580006,161580,필옵틱스,"PHILOPTICS CO., LTD.",KOSDAQ,IT부품
KR7161890009,161890,한국콜마보통주,KOLMAR KOREA,KOSPI,화학
KR7162120000,162120,루켄테크놀러지스,LUKEN Technologies,KONEX,null
KR7162300008,162300,신스틸,"SHIN STEEL CO.,LTD.",KOSDAQ,금속
KR7163430002,163430,디피코,DPECO,KONEX,null
KR7163560006,163560,동일고무벨트보통주,DRB Industrial,KOSPI,화학
KR7163730005,163730,핑거,Finger Inc.,KOSDAQ,소프트웨어
KR7164060006,164060,이루다,"ILOODA Co.,Ltd",KOSDAQ,의료·정밀기기
KR7166090001,166090,하나머티리얼즈,Hana Materials Inc.,KOSDAQ GLOBAL,반도체
KR7166480004,166480,코아스템켐온,CORESTEMCHEMON,KOSDAQ,제약
KR7168330009,168330,내츄럴엔도텍,"Naturalendo Tech Co., Ltd",KOSDAQ,기타서비스
KR7168360006,168360,펨트론,PEMTRON Corporation,KOSDAQ,기계·장비
KR7168490001,168490,한국투자Parallel유전해외자원개발특별자산투자회사1호,KIM Parallel Oilfield Overseas Resources Development Fund[1],KOSPI,기타금융
KR7169330008,169330,마크로밀엠브레인,"Macromill Embrain Co., Ltd.",KOSDAQ,기타서비스
KR7169670007,169670,코스텍시스템,Kostek Systems,KONEX,null
KR7170030001,170030,현대공업,"HYUNDAI INDUSTRIAL CO.,LTD",KOSDAQ,운송장비·부품
KR7170790000,170790,파이오링크,"Piolink, Inc.",KOSDAQ,통신장비
KR7170900005,170900,동아에스티보통주,Donga ST,KOSPI,의약품
KR7170920003,170920,엘티씨,"LTC Co., LTD.",KOSDAQ,반도체
KR7171010002,171010,램테크놀러지,"RAM TECHNOLOGY CO., LTD.",KOSDAQ,반도체
KR7171090004,171090,선익시스템,"SUNIC SYSTEM Co., Ltd.",KOSDAQ,반도체
KR7171120009,171120,라이온켐텍,"LION CHEMTECH CO., Ltd.",KOSDAQ,화학
KR7172670002,172670,에이엘티,"ALT Co.,Ltd.",KOSDAQ,반도체
KR7173130006,173130,오파스넷,"OPASNET co., Ltd",KOSDAQ,소프트웨어
KR7173940008,173940,에프엔씨엔터테인먼트,"FNC ENTERTAINMENT Co., Ltd.",KOSDAQ,오락·문화
KR7174880005,174880,장원테크,"JangWonTech Co., Ltd.",KOSDAQ,통신장비
KR7174900001,174900,앱클론 주식회사,AbClon Inc.,KOSDAQ,제약
KR7175140003,175140,인포마크,"INFOMARK Co., Ltd",KOSDAQ,통신장비
KR7175250000,175250,아이큐어,Icure Pharmaceutical Incorporation,KOSDAQ,제약
KR7175330000,175330,JB금융지주보통주,"JB Financial Group Co., Ltd.",KOSPI,기타금융
KR7176590008,176590,코나솔,KONASOL,KONEX,null
KR7176750008,176750,듀켐바이오,"DuChemBio Co.,LTD.",KONEX,null
KR7177350006,177350,베셀,"Vessel Co., Ltd",KOSDAQ,반도체
KR7177830007,177830,파버나인,"PAVONINE CO., LTD.",KOSDAQ,일반전기전자
KR7178320008,178320,서진시스템,"SEOJIN SYSTEM CO., LTD",KOSDAQ,통신장비
KR7178600003,178600,대동고려삼 주식회사,"DAEDONG KOREA GINSENG CO.,LTD.",KONEX,null
KR7178780003,178780,일월지엠엘,ILWOUL GML,KOSDAQ,유통
KR7178920005,178920,피아이첨단소재보통주,"PI Advanced Materials Co., Ltd.",KOSPI,화학
KR7179290002,179290,엠아이텍,"MITECH CO., LTD.",KOSDAQ,의료·정밀기기
KR7179530001,179530,애드바이오텍,"ADBIOTECH Co.,Ltd.",KOSDAQ,제약
KR7179720008,179720,렌딩머신,"LendingMachine Co., Ltd.",KONEX,null
KR7179900006,179900,유티아이,UTI INC.,KOSDAQ,IT부품
KR7180060006,180060,탑선,TOPSUN,KONEX,null
KR7180400004,180400,디엑스앤브이엑스,Dx & Vx,KOSDAQ,기타서비스
KR7180640005,180640,한진칼보통주,HANJINKAL,KOSPI,운수창고업
KR718064K016,18064K,한진칼1우선주,HANJINKAL(1P),KOSPI,운수창고업
KR7181340001,181340,이즈미디어,"isMedia Co., Ltd",KOSDAQ,의료·정밀기기
KR7181710005,181710,NHN보통주,NHN,KOSPI,서비스업
KR7182360008,182360,큐브엔터테인먼트,"CUBE ENTERTAINMENT, INC.",KOSDAQ,오락·문화
KR7182400002,182400,엔케이맥스,"NKMAX Co., Ltd.",KOSDAQ,제약
KR7183190008,183190,아세아시멘트보통주,ASIACEMENT,KOSPI,비금속광물
KR7183300003,183300,코미코,KoMiCo Ltd.,KOSDAQ GLOBAL,반도체
KR7183490002,183490,엔지켐생명과학,ENZYCHEM LIFESCIENCES CORPORATION,KOSDAQ,제약
KR7184230001,184230,에스지에이 솔루션즈,"SGA Solutions Co.,Ltd.",KOSDAQ,소프트웨어
KR7185190006,185190,주식회사 수프로,"Suppro Co.,Ltd",KONEX,null
KR7185490000,185490,아이진,"EyeGene,Inc",KOSDAQ,기타서비스
KR7185750007,185750,종근당보통주,CHONGKUNDANG,KOSPI,의약품
KR7186230009,186230,그린플러스,"GREEN PLUS Co., Ltd",KOSDAQ,금속
KR7187220009,187220,디티앤씨,Dt&C,KOSDAQ,기타서비스
KR7187270004,187270,신화콘텍,"Shin Hwa Contech Co.,Ltd.",KOSDAQ,IT부품
KR7187420005,187420,주식회사 제노포커스,"GenoFocus, Inc.",KOSDAQ,제약
KR7187660006,187660,에이디엠코리아,ADM Korea Inc.,KOSDAQ,기타서비스
KR7187790001,187790,나노,"NANO. Co., Ltd.",KOSDAQ,화학
KR7187870001,187870,디바이스이엔지,"Device ENG CO.,Ltd",KOSDAQ,반도체
KR7188260004,188260,세니젠,"SANIGEN Co., Ltd.",KOSDAQ,기타제조
KR7189300007,189300,인텔리안테크놀로지스,INTELLIAN TECHNOLOGIES Inc.,KOSDAQ,일반전기전자
KR7189330004,189330,씨이랩,"XIIlab Co., Ltd",KOSDAQ,소프트웨어
KR7189350002,189350,주식회사 코셋,Coset Inc.,KONEX,null
KR7189690001,189690,포시에스,"FORCS Co., Ltd.",KOSDAQ,소프트웨어
KR7189860000,189860,서전기전,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.",KOSDAQ,일반전기전자
KR7189980006,189980,흥국에프엔비,"HYUNGKUK F&B Co., Ltd",KOSDAQ,음식료·담배
KR7190510008,190510,나무가,"Namuga Co.,Ltd",KOSDAQ,IT부품
KR7190650002,190650,코리아에셋투자증권,"KOREA ASSET INVESTMENT SECURITIES CO.,LTD.",KOSDAQ,금융
KR7191410000,191410,육일씨엔에쓰,"RYUK-IL C&S., Ltd",KOSDAQ,IT부품
KR7191420009,191420,테고사이언스,"Tego Science, Inc.",KOSDAQ,제약
KR7191600006,191600,블루탑,BLUETOP,KONEX,null
KR7192080000,192080,더블유게임즈보통주,DoubleUGames,KOSPI,서비스업
KR7192250009,192250,케이사인,"KSIGN CO., Ltd.",KOSDAQ,소프트웨어
KR7192390003,192390,윈하이텍,"WINHITECH CO., Ltd.",KOSDAQ,금속
KR7192400000,192400,쿠쿠홀딩스보통주,"Cuckoo Holdings Co.,Ltd",KOSPI,기타금융
KR7192410009,192410,휴림네트웍스,Hyulim Networks,KOSDAQ,통신장비
KR7192440006,192440,슈피겐코리아,"Spigen Korea Co., Ltd",KOSDAQ,IT부품
KR7192650000,192650,드림텍보통주,DREAMTECH,KOSPI,전기전자
KR7192820009,192820,코스맥스보통주,"COSMAX, INC.",KOSPI,화학
KR7193250008,193250,와이제이엠게임즈,"YJM Games Co., Ltd.",KOSDAQ,IT부품
KR7194370003,194370,제이에스코퍼레이션보통주,JS Corporation,KOSPI,기타제조업
KR7194480000,194480,데브시스터즈,Devsisters corporation,KOSDAQ,디지털컨텐츠
KR7194700001,194700,노바렉스,"NOVAREX Co., Ltd.",KOSDAQ,음식료·담배
KR7195500004,195500,마니커에프앤지,Maniker F&G,KOSDAQ,음식료·담배
KR7195870001,195870,해성디에스보통주,HAESUNG DS,KOSPI,전기전자
KR7195940002,195940,에이치케이이노엔,HK inno.N Corporation,KOSDAQ GLOBAL,제약
KR7195990007,195990,에이비프로바이오,"Abpro Bio Co., Ltd.",KOSDAQ,기계·장비
KR7196170005,196170,알테오젠,Alteogen Inc.,KOSDAQ GLOBAL,기타서비스
KR7196300008,196300,애니젠,"ANYGEN CO., LTD.",KOSDAQ,제약
KR7196450001,196450,코아시아씨엠,CoAsia CM,KOSDAQ,의료·정밀기기
KR7196490007,196490,디에이테크놀로지,"DA Technology Co.,Ltd.",KOSDAQ,기계·장비
KR7196700009,196700,웹스,"WAPS Co., Ltd.",KOSDAQ,화학
KR7197140007,197140,디지캡,DigiCAP,KOSDAQ,출판·매체복제
KR7198080004,198080,엔피디,"NPD Co.,Ltd.",KOSDAQ,IT부품
KR7198440000,198440,고려시멘트,"KOREA CEMENT co., Ltd.",KOSDAQ,비금속
KR7198940009,198940,한주라이트메탈,"HANJOO LIGHT METAL CO., LTD.",KOSDAQ,금속
KR7199150004,199150,데이터스트림즈,Data Streams Corp.,KONEX,null
KR7199290008,199290,바이오프로테크,BIOPROTECH,KONEX,null
KR7199430000,199430,케이엔알시스템,KNR SYSTEMS Inc.,KOSDAQ,의료·정밀기기
KR7199550005,199550,레이저옵텍,"Laseroptek Co., Ltd.",KOSDAQ,의료·정밀기기
KR7199730003,199730,바이오인프라,"BioInfra Co.,Ltd.",KOSDAQ,기타서비스
KR7199800004,199800,툴젠,ToolGen Incorporated,KOSDAQ,기타서비스
KR7199820002,199820,제일전기공업,"CHEIL ELECTRIC CO., LTD.",KOSDAQ,일반전기전자
KR7200130003,200130,콜마비앤에이치,"KolmarBNH Co., Ltd",KOSDAQ GLOBAL,제약
KR7200230001,200230,텔콘알에프제약,TELCON RF PHARMACEUTICAL. Inc.,KOSDAQ,통신장비
KR7200350007,200350,래몽래인,"RaemongRaein.Co.,Ltd",KOSDAQ,오락·문화
KR7200470003,200470,에이팩트,"APACT Co., Ltd.",KOSDAQ,반도체
KR7200580009,200580,메디쎄이,MEDYSSEY,KONEX,null
KR7200670008,200670,휴메딕스,"Humedix Co., Ltd.",KOSDAQ,제약
KR7200710002,200710,에이디테크놀로지,"ADTechnology Co., Ltd.",KOSDAQ,반도체
KR7200780005,200780,비씨월드제약,"BCWORLDPHARM Co., Ltd.",KOSDAQ,제약
